1.5981296,-0.33877954,-9.555259
2.1918917,0.20949265,-9.368511
2.421735,0.35075054,-9.543288
2.48159,0.39863458,-10.149021
4.721366,1.9572599,-10.540473
8.792706,4.405331,-11.408371
7.0186024,5.069722,2.2481554
5.249287,8.010999,2.0350714
-0.59376204,4.3119574,2.2900538
-3.490746,8.987833,-0.06584055
-5.529409,8.5700445,0.33399114
-5.1583076,9.368511,-0.4297592
-3.4811692,9.19972,-0.50397944
-4.3059716,5.222951,-0.15322891
-3.7732618,4.284424,0.34955344
3.705027,2.2780828,0.35314476
17.586609,2.4552538,-12.594698
11.775881,0.16639702,-12.58153
10.912771,0.6452374,-2.3511062
8.732851,-3.1304188,-7.441179
7.7368627,-4.4520183,-5.141548
5.133168,-3.8714242,-3.8151605
9.344569,0.5638345,-6.3123126
9.457097,-1.5933412,0.142455
9.093178,-1.4664485,-2.4301147
10.419566,-0.7410054,-2.1739352
9.216479,1.3742718,-0.89782566
6.417658,1.2545617,0.18794483
9.652225,0.61411273,-2.2122424
13.0280485,0.50038815,-1.8698715
7.7189064,0.095768064,-1.5873557
9.127894,0.7505822,-3.4105403
10.984597,-0.4381389,-4.6399627
7.6650367,-0.62847793,-3.0992942
9.295488,-2.4372973,-4.8398786
11.514913,-2.4157495,-3.7720647
9.970653,0.21906945,-5.116409
8.938752,1.3982137,-3.3842041
7.1826053,3.3494883,-0.7326257
7.9822683,2.9340942,-1.1444284
7.690176,3.6176388,-0.8415619
9.793482,-1.5155296,-5.2852
13.781025,2.5103204,-1.9847932
6.381745,3.107674,-2.552219
11.131841,1.1180922,-5.6766524
5.6946087,0.7110779,-5.4911017
7.577648,-1.590947,-5.1702785
9.336189,-1.2366052,-8.554482
8.204929,-0.088585466,-7.049727
8.078036,1.7968484,-4.232949
5.9962783,4.5046906,-6.8522053
7.7332716,4.1264067,-0.10654198
8.27077,-0.20350714,-4.441244
10.502166,3.0214825,-4.6339774
5.5737014,0.45609543,-7.430405
10.457873,1.127669,-9.409213
6.181829,2.4492683,-4.775235
-1.8171991,3.405752,-0.89902276
14.143746,4.734534,-9.081207
8.7951,4.26527,-5.9184666
3.5553896,1.1264719,-4.2760444
12.683284,3.8786068,-8.350976
11.234792,2.1152773,-8.346188
0.8535329,2.778471,-1.6400281
-1.4185646,2.7353754,2.0350714
14.907496,-7.207744,-7.1514807
14.295778,-10.475829,-1.2892777
11.443087,-4.7297454,-1.2030864
12.018892,-3.667917,-6.38773
8.234857,-8.39886,-9.148245
4.879383,-4.7070007,-5.21936
5.2085857,1.3802572,-1.7812861
8.996213,5.4264584,-8.882488
7.902063,1.7645266,-5.645528
6.7372837,-1.7908629,-6.742072
6.9958572,-1.5251064,-3.5446155
11.326968,2.1416135,-5.3199162
9.7479925,2.1918917,-3.8486793
5.90889,3.6056678,-2.633622
8.319851,4.687847,-1.2761095
7.565677,6.679823,-3.5434184
7.550115,4.1359835,-1.0223241
6.3003416,3.6355953,-2.7018566
9.144653,2.043451,-2.8778305
7.2963295,3.0298622,-3.6415808
7.0449386,3.4500446,-5.6060233
7.0808516,1.8136078,-2.2493525
10.31901,-1.0283096,-5.955577
6.8330517,-1.292869,-4.164714
8.871715,1.067814,-3.6463692
8.522161,2.8395233,-2.669535
9.240421,3.1950622,-0.9816227
8.325836,3.9133227,-1.0749966
7.0365586,2.4971523,2.5354595
12.66413,3.3243492,-0.6452374
9.272743,2.7461493,-0.0035913025
8.860941,2.634819,-2.3068132
6.839037,0.89184016,-4.6818614
7.8027034,1.7669208,-5.559336
9.563639,3.2381577,-4.3514614
5.9448028,3.335123,-2.9700072
7.8912888,4.380192,-1.5167267
11.056423,2.9508536,-1.9847932
11.309011,5.3881507,-6.5110316
4.498705,3.6116533,-4.07134
0.18195933,-1.5933412,-0.78529817
9.85214,-14.354436,-4.368221
11.312603,-7.6051817,-3.738546
8.031349,-4.7165775,-2.7724855
10.125079,-10.020931,-0.5386954
13.472173,-10.09156,-3.9264908
1.0319009,-5.840655,-0.6404489
4.9296613,-7.6734166,-2.2864625
14.670471,-6.567295,-10.955867
6.483498,-1.5382746,-5.294777
13.277045,0.09696517,-5.1762643
12.11107,-10.511743,-6.6882024
4.9284644,-5.3115363,-4.631583
0.9864111,-5.353435,-1.4496891
12.87482,-7.9032598,-7.055712
10.809821,-4.662708,-5.1822495
9.830592,-6.4188547,-5.1930237
8.811859,-3.5541923,-7.7823524
5.5868697,1.3096284,-5.16549
7.574057,4.000711,-8.9124155
7.8876977,2.4361002,-3.5446155
8.403648,0.59495914,-5.8622026
6.5445504,-1.8555063,-4.9667716
12.162544,-5.765238,-11.984177
9.446322,-2.7509377,-5.329493
5.368997,0.21906945,-4.0294414
