2.9879637,-0.81283146,-9.509769
3.8905778,-0.19033903,-8.9519205
3.0657754,-0.8870517,-9.659407
3.5242648,-0.4357447,-8.595184
3.0669725,-0.664391,-8.750807
3.2273839,-0.50996494,-8.978256
4.1144357,-0.48482585,-9.582792
11.7148285,-0.25139117,-20.602106
7.6351094,-5.023035,-9.406818
-7.6722193,0.35434186,3.0909145
-10.662578,3.4524388,6.393716
-6.3865333,6.897695,0.7493851
-12.196063,5.057751,6.0920463
-3.3375173,-0.20111294,3.705027
7.326257,-13.383588,1.8495208
16.54992,-30.351295,-7.575254
14.577097,-13.102269,-20.172346
13.80377,-7.8589673,-5.6215854
11.777079,-14.01446,-3.1651347
3.4488475,-8.395268,2.0003555
0.7206547,-8.661025,-8.269572
11.148601,-12.824541,0.2753332
8.111555,-8.324639,-1.8854338
10.102334,-4.1455603,-5.257667
7.8422074,-8.401254,0.16998832
7.451953,-7.076063,-0.79248077
5.3941364,-7.2699933,-2.7605145
6.6750345,-6.2488666,0.18794483
8.12233,-6.7767878,-2.7389667
7.6111674,-5.5844755,-2.136825
9.80665,-6.3206925,-1.2773066
6.0525417,-5.910087,-5.231331
13.451822,-3.4165258,-4.086902
6.1423244,-4.2281604,-2.6743233
13.3225355,-3.0585926,-4.9344497
7.193379,-3.9671922,-5.3043537
7.856573,-2.2134395,-4.891354
5.1223946,-2.148796,-4.985925
9.076419,-2.3104045,-4.9057193
8.070854,-3.5529952,-7.4136457
4.369418,-3.8857894,-3.6343982
10.280702,-3.679888,-7.013814
6.839037,-2.7377696,-5.1810527
3.9001546,-5.434838,-4.1599255
11.577163,-3.7924154,-3.3554738
6.70975,-4.1503487,-1.9728222
14.353239,-7.6734166,-7.5213847
7.7440453,-3.7062242,-2.4073699
6.8198833,-1.7465701,-1.4137762
17.893066,-5.309142,0.1592144
9.574412,-4.4939165,-1.5071499
10.175357,-3.3243492,-1.4149733
-0.7589619,-4.531027,-0.14604631
13.764266,-2.9352913,-3.2956185
8.700529,-0.8391677,-0.80205756
-0.93732995,-5.0242324,0.46926352
18.126501,-6.75524,4.5561657
6.789956,-3.3075895,-0.93254155
3.0023289,-5.5701103,0.760159
16.700754,-4.6579194,-2.8203697
7.9786773,-3.6619315,-2.2756886
5.5629277,-5.8454432,-3.265691
7.547721,-9.240421,-1.6663644
7.9487495,-7.9714947,-1.4652514
3.0322564,-5.734113,-3.645172
6.3542113,-10.218452,-1.6759412
7.4028716,-6.5457473,-1.4460979
9.475053,-5.4887075,-0.20470424
6.9252286,-6.3829417,-0.6344634
8.625112,-5.9867015,-4.0701427
5.746084,-5.1379566,-3.0693667
6.879739,-6.2524576,-0.6596026
8.610746,-7.326257,-1.3215994
6.841431,-6.633136,-2.7497406
7.4124484,-6.1423244,-2.2541409
11.512519,-7.2687964,-2.3989902
9.25359,-4.10845,-1.1707647
8.040926,-5.243302,0.5793968
5.6239796,-4.2401314,-10.491392
4.945224,-8.456321,5.4623713
11.226412,-7.1742253,-3.4512417
5.6108117,-7.053318,-3.6355953
6.47033,-6.1076083,3.3854012
8.2276745,-6.71813,-7.7368627
3.3267434,-6.8929067,-3.1735144
9.860519,-4.933253,-3.6858735
8.483853,-6.5589156,-8.678981
3.016694,-4.92607,-2.112883
12.588713,-4.0857053,-8.674192
5.0385976,-2.0518308,-4.5537715
14.641741,-4.1934443,-4.9224787
4.4484267,-2.9939492,-6.5828576
6.247669,-4.5884876,-0.260968
10.779893,-6.9264255,-2.146402
7.3669586,-3.2740707,-5.54138
3.78643,-5.8717794,-0.6536171
9.688137,-8.604761,-1.8195933
5.035006,-4.3742065,-3.4368765
15.427038,-4.8482585,-3.2225955
8.9363575,-5.98311,-2.7018566
2.859874,-3.3423057,-0.29688102
18.737022,-3.2740707,-8.4587145
6.23091,-3.5637693,-0.760159
7.005434,-9.812635,-0.49799395
9.443929,-5.7496753,-3.0310593
4.80636,-2.303222,-1.246182
16.575058,-7.349002,-3.0873232
6.5589156,-4.771644,-3.21661
2.4408886,-3.9671922,-0.6536171
15.103822,-12.018892,-0.35913026
7.9714947,-6.211756,-6.727707
7.381324,-5.2780175,-5.116409
6.791153,-6.6367273,-3.1627405
8.504205,-6.2620344,-1.4903905
4.6519337,-6.208165,-6.1638722
5.553351,-4.0773253,-2.9963434
6.0501475,-5.410896,-2.7748797
12.108675,-4.2904096,-5.0302176
7.8757267,-3.846285,-4.285621
6.1985884,-4.2197804,-2.0745757
7.7440453,-5.6203885,-4.656722
7.77517,-5.081693,-2.8383262
7.2544312,-5.33069,-2.9101522
8.4347725,-6.5469446,-2.8299465
6.1303535,-6.009446,-1.9895816
6.915652,-6.4152637,-2.5953147
14.138958,-4.2042184,-6.83784
4.462792,-2.730587,-3.1543608
11.538856,-4.110844,-5.535394
7.349002,-2.7269957,-1.8291701
6.041768,-5.046977,-4.951209
9.217676,-4.2820296,-3.1531637
