-1.0307038,3.2824504,-9.127894
-1.2246342,3.4991257,-9.186552
-1.3850456,3.550601,-9.015367
-0.49559975,4.1024647,-10.3226
-6.494272,4.9883194,-5.779603
-6.609194,4.867412,-4.631583
-6.4990606,5.171476,-4.938041
-6.2608376,6.0824695,-5.21936
-7.848193,4.167108,5.0625396
-6.7648168,1.9285295,7.751228
-9.28232,1.7788919,10.933122
-5.93762,3.1040826,7.369353
0.4309563,3.3722332,4.8219223
4.7285485,5.6467247,-0.4213795
6.849811,7.315483,-1.6244658
6.4487824,6.1040173,1.0845734
5.1906295,2.8083985,2.741361
-0.8870517,6.8486137,-3.3147724
-3.9121256,-0.58777654,-3.1914709
-16.00045,-9.033323,-9.321824
-17.318459,-11.860875,-10.891224
-4.961983,-7.493851,-6.801927
-9.068039,-4.911705,-0.031124622
-0.9588778,-8.662222,-7.98586
-9.072827,-10.5919485,-7.973889
-7.9631147,-5.5509567,-3.4464533
-5.4743423,-3.4129345,-0.58298814
-4.6591167,-11.358093,-0.8475474
-8.468291,-7.7332716,-4.748899
-8.692149,-4.4424415,-2.078167
-8.47308,-5.249287,-5.5701103
-4.9164934,-6.68102,-5.5940523
-10.364499,-6.658275,-6.0585275
-9.196129,-1.8686744,-3.3315318
-13.403938,-9.186552,-3.8115692
-12.642582,-7.7368627,-1.7226281
-5.395334,-4.0737343,-4.7081976
-7.905654,-8.069656,7.3083005
-15.326482,-8.919599,-9.337387
-9.824607,-12.133814,-6.591237
-2.2469583,-6.896498,-5.60722
0.09935937,-6.1195793,-10.779893
-11.979388,-8.846576,-9.224859
-9.436746,-7.9571295,-0.4201824
-7.297527,-3.6894648,-1.614889
-10.791864,-3.0083144,-5.104438
-8.440758,-0.22505496,-6.149507
-9.296685,-2.0530279,-7.043741
-5.506664,-7.607576,10.462662
-2.0482395,-8.135497,7.52737
-2.8981812,-9.356541,7.1873937
-0.4261679,-11.4119625,3.4943373
-10.905589,-8.694544,-6.9407907
-5.887342,-7.6051817,-7.4232225
-6.3661823,-5.5760956,-8.760384
-6.6103907,-7.4016747,-3.1172507
-5.878962,-7.2867527,-2.706645
-1.3180081,-6.0262055,-5.4683566
-6.599617,-9.350554,-3.0358477
-8.597578,-8.094796,-2.7712884
-8.250419,-7.3765354,4.0414124
-9.812635,-4.5561657,1.5155296
-9.759963,-3.1112652,-3.38181
-10.812215,-1.1659763,-1.5155296
-10.6877165,-6.7767878,5.401319
-9.093178,-7.824251,5.9567738
-5.45878,-13.345281,-1.0522517
-5.6886234,-6.621165,-5.4504004
-4.697424,-7.8625584,-9.124303
-0.961272,-2.7018566,-12.224793
-3.7553053,-10.6637745,0.46567222
-9.709685,-11.984177,-3.1483753
-8.513782,-5.4623713,-3.9707835
-14.759056,-9.664195,0.9552865
-10.000581,-11.686098,-3.8127663
-5.9627595,-4.855441,-2.088941
-6.6726403,-3.9444473,-1.4173675
-5.327099,-2.8670566,-2.9855695
-13.290214,-0.9624691,-3.2716765
-11.593922,-3.6128504,-2.4540567
-8.537724,-1.1252748,-3.807978
-5.6203885,-4.4568067,-6.9503675
-4.661511,-3.1304188,-5.7736173
-8.359355,-1.3958195,-9.202114
-8.948329,-3.5901055,-7.3729444
-6.5804634,-5.4922986,-6.7588315
-6.3745623,-4.4340615,-6.183026
-3.2740707,-3.156755,-5.8574142
-6.591237,-6.4619503,-7.350199
-10.791864,-4.3897686,-5.2504845
-9.141062,-4.7884035,-4.759673
-5.592855,-5.209783,-4.522647
-13.164518,-13.47337,-7.225701
-1.7393875,-3.0250738,-5.1583076
-4.9643774,-6.7001734,-1.412579
-10.700885,-5.865794,-4.9069166
-4.8003745,-10.121488,-0.90261406
-5.943606,-8.416816,-4.76925
-5.04578,-5.4085016,-1.6376339
-11.032481,-14.115016,-4.796783
-5.7400985,-7.892486,-3.9516299
-3.8594532,-6.8545995,-3.8247373
-1.0450691,-7.1670427,-7.207744
-4.3287168,-9.308656,-11.352107
-10.4171715,-4.6591167,-5.020641
-4.892551,-3.9588125,-2.5761611
-11.414356,-7.750031,-5.875371
-3.5924997,-0.748188,-7.4723034
-11.077971,-4.7668557,-5.819107
-5.577293,-0.5374983,1.2856863
-8.959103,0.2777274,-1.0235212
-10.036493,-5.7855883,5.2600613
-5.481525,-4.6686935,6.349423
-8.312668,-5.1379566,-7.9427643
-9.376891,-4.2640734,-7.643489
-9.962274,-8.321048,-0.4345476
-5.04578,-1.9393034,-4.5262384
-7.6051817,-6.375759,-7.132327
-8.111555,-4.8602295,-5.3366756
-7.2245035,-2.3523033,-5.470751
-12.169727,-9.985018,-5.5725045
-2.005144,-2.7509377,-2.243367
-13.949816,-4.096479,-4.048595
-7.5405383,-4.608838,-2.2409728
-18.867506,-0.44891283,-0.24181437
-5.5521536,-4.369418,2.5091233
-7.943961,-4.8973393,-3.4320881
-4.367024,-4.2999864,-7.2604165
-7.98586,-6.6905966,-10.935516
-5.840655,-3.7972038,-7.8146744
-5.683835,-2.219425,-5.1547165
-3.4213142,-2.5007436,-1.3515269
