0.067347,119.31,7.3934,523.75,-1,0,0,0,1.3174,0,5.1834,3.4627,0.54742,0.96168,0.16469,0.20518,0.22011,0.054771,4.0666,1.5978,-1,0,0.22238,0,0,0,2.7294,2.2829,0.27465,4,0,0,0,1,4.5,0,0,1,26,0
0.13333,165.41,4.4957,2087.4,0.25579,0.68876,0.074061,0.016891,0.10195,0.040963,7.5274,2.1852,0.34964,0.56893,0.016154,0.036418,0.026053,0.060461,5.618,2.3641,0.24537,0.25286,0.10537,0.20824,0.11334,0.043494,5.3786,3.3371,0.33987,6,0,0,0,2,10,4,1,0.5,28,1
0.33333,168.6,2.8766,7128.9,0.35346,0.26423,0.11781,0.085043,0.089666,0.15344,12.673,6.3395,0.24124,0.46292,0.080073,0.1953,0.062752,0.024354,7.9368,3.8467,0.22139,0,1.5372,0,0.11992,0,10.161,6.0014,0.59668,7,1,0,1,2,10,4,1,0.5,28,1
0.93333,114.57,2.692,5031.6,0.31206,0.24551,0.038509,0.10649,0.036849,0.036702,13.988,4.812,0.23054,0.19738,0.0517,0.038412,0.040778,0.042638,9.5433,3.8576,0.30943,0.34782,0.040615,0.025375,0.037499,0.041879,13.05,4.2282,0.46576,9,1,1,1,2,10,4,1,0.5,28,1
0.20204,320.7,2.6585,42279,0.35765,0.41049,0.071458,0.14403,0.14741,0.18196,24.157,11.305,0.55085,0.50222,0.56796,0.38806,0.50094,0.48401,16.271,9.1214,0.2989,0.60785,0.0501,0.060423,0.059914,0.031248,22.974,8.4675,0.4847,3,1,1,1,2,10,4,1,0.5,28,1
0.6,264.83,5.5209,20689,0.46365,0.54452,0.076299,0.039634,0.092686,0.13539,7.5537,13.086,0.366,1.8554,0.46984,0,0.31024,0,6.6355,12.651,0.85299,0.55378,0.11817,0.12509,0.16112,0.070655,6.7145,6.6429,0.13837,15,1,1,1,2,10,4,1,0.5,28,1
0.066667,109.16,1.9854,2510.4,0.28224,0.4207,0.096921,0.065702,0.13862,0.12505,9.681,4.2916,0.26987,0.30577,0.10451,0.1223,0.12528,0.059028,8.734,2.7534,0.29113,0.48499,0.11426,0.053803,0.085552,0.1041,8.5796,4.2533,0.10842,2,1,0,1,2,10,4,1,0.5,28,1
0.46667,216.76,5.1373,8141.2,0.42042,0.45594,0.049683,0.037709,0.08173,0.067522,11.916,6.4904,0.46318,0.7902,0.14609,0.12455,0.092453,0.14742,10.434,5.0093,0.48704,0.78079,0.077732,0.02577,0.096985,0.068563,9.3673,5.8621,0.14204,5,1,0,1,2,10,4,1,0.5,28,1
1.0667,266.32,2.2044,1.0113e+05,0.27999,0.23834,0.023719,0.025541,0.030957,0.031831,33.248,15.765,0.33341,0.39118,0.063654,0.12813,0.053956,0.020271,19.964,11.143,0.2713,0.74194,0.044012,0.076049,0.079641,0.046783,18.322,12.012,0.66541,1,1,0,1,2,10,4,1,0.5,28,1
0.13333,276.9,26.324,1002.3,2.6348,1.5863,0.37827,0.1164,0.73116,0.20618,3.3555,2.1756,2.0105,1.4365,0.57985,0.065885,0.59905,0.11906,3.0502,1.0856,1.1886,4.8257,2.7581,0,0,0,2.3044,1.5906,0.10008,12,1,0,1,2,10,4,1,0.5,28,1
0.87551,109.83,2.4172,1698.5,0.40849,0.31694,0.15175,0.14075,0.12483,0.17933,9.7145,2.448,0.28801,0.28158,0.03658,0.030008,0.037418,0.021823,6.0358,1.8882,0.39555,0.35153,0.023738,0.022202,0.034515,0.039924,9.9647,2.894,0.60948,10,1,0,1,2,10,4,1,0.5,28,1
1.6667,158.44,2.0501,16395,0.28033,0.30432,0.026279,0.034179,0.045773,0.06214,21.629,12.032,0.40482,0.41789,0.060274,0.05798,0.073445,0.026126,11.665,3.0105,0.30023,0.52829,0.088431,0.11646,0.081873,0.044407,14.738,7.853,0.85427,8,1,0,1,2,10,4,1,0.5,28,1
0.066667,228.06,4.1307,12563,0.30287,0.52938,0.074095,0.13583,0.10489,0.090753,14.709,6.4821,0.34804,0.35322,0.045845,0.038248,0.055079,0.032832,12.619,4.1658,0.45479,0.64527,0.20084,0.058731,0.37455,0.16237,10.739,5.561,0.16564,11,1,0,1,2,10,4,1,0.5,28,1
1.4667,150.31,2.9585,6955.7,0.3317,0.60712,0.071775,0.039148,0.077253,0.090434,6.3111,7.9405,0.3524,0.60876,0.10051,0.032323,0.10907,0.087548,8.9459,6.4664,0.34534,0.48304,0.074489,0.056417,0.10954,0.091767,11.369,5.1975,-0.29453,13,0.5,0,0.5,2,10,4,1,0.5,28,1
0.066667,206.84,4.2159,6679.7,0.27237,0.73762,0.082696,0.056122,0.11282,0.03721,11.232,10.438,0.23187,1.2955,0.17698,0.15357,0.1157,0.027755,7.4089,3.3971,0.31472,0.22765,0.059457,0.046798,0.066899,0.054691,8.5174,4.8537,0.51608,14,1,0,1,2,10,4,1,0.5,28,1
0.067347,224.4,5.4107,3516,0.31671,0.51453,0.067924,0.060576,0.061628,0.074593,8.9807,3.0986,0.87401,1.1444,0.13187,0.045381,0.29512,0.058069,6.62,4.2801,0.46291,0.37722,0.068131,0.046092,0.080113,0.049732,8.7795,4.8978,0.3566,4,1,0,1,2,10,4,1,0.5,28,1
2.5333,131.59,1.9526,6449,0.23639,0.15658,0.10311,0.11013,0.082615,0.070311,16.552,5.308,0.27267,0.33083,0.077094,0.094119,0.078736,0.051352,7.9116,3.13,0.28648,0.37571,0.34002,0.42123,0.43244,0.18027,12.86,6.0188,1.0921,6,0,0,0,3,0,0,0,0,26,1
3.2,133.53,2.1953,4394.7,0.18528,0.23594,0.03383,0.052179,0.026703,0.026177,13.75,5.2243,0.42994,0.69324,0.12242,0.15721,0.13862,0.013126,8.1104,3.0782,0.33893,0.27325,0.050206,0.084239,0.048208,0.052671,13.995,5.9462,0.69535,7,0,0,0,3,0,0,0,0,26,1
2.4245,253.73,8.7791,4251.1,0.22555,0.28612,0.2048,0.12164,0.15342,0.21346,11.873,3.7397,0.22456,0.16177,0.038792,0.023831,0.029128,0.033209,10.258,1.76,0.24722,0.26383,0.094041,0.16866,0.12222,0.34031,13.625,5.3687,0.15743,9,1,1,1,3,0,0,0,0,26,1
0.46667,157.32,3.2362,3618.2,0.25935,0.23492,0.1471,0.052429,0.14795,0.21406,11.772,4.1668,0.35246,0.36652,0.14572,0.049673,0.12047,0.092332,8.7041,2.5123,0.3822,0.35576,0.032179,0.039578,0.045088,0.027153,10.898,4.4171,0.3525,3,1,1,1,3,0,0,0,0,26,1
2.8667,202.78,5.1293,2295.5,0.17372,0.32316,0.063817,0.057619,0.06348,0.026674,8.8406,6.8425,0.25285,0.34555,0.047963,0.043248,0.059367,0.071808,3.5997,2.5268,0.28295,0.60562,0.12352,0.24815,0.11966,0.20545,8.7843,4.3364,1.4559,15,0,0,0,3,0,0,0,0,26,1
1.9531,214.16,3.6564,5245.6,0.23731,0.19964,0.04109,0.023986,0.039986,0.027367,16.411,4.7497,0.24563,0.4701,0.11985,0.075119,0.20964,0.22341,6.037,1.9423,0.38334,0.53631,0.16743,0.15831,0.13193,0.075217,13.745,4.9581,1.7184,2,1,0,1,3,0,0,0,0,26,1
0.46667,188.34,3.6407,2765.4,0.2564,0.35726,0,0,0,0,8.7747,4.7295,0.46783,0.60236,0.073448,0.056262,0.079185,0.026891,7.5741,2.5772,0.39353,0.42211,0.22653,0.17503,0.34448,0.17044,10.363,4.7615,0.15853,5,1,0,1,3,0,0,0,0,26,1
1.9531,395.7,4.6057,11709,0.24405,0.15263,0.071197,0.040196,0.074067,0.034375,19.484,5.336,0.17776,0.2913,0.090475,0.031659,0.090595,0.0217,13.647,3.5652,0.34971,0.4126,0.035316,0.026349,0.033387,0.033801,17.362,10.559,0.42772,1,1,0,1,3,0,0,0,0,26,1
0.066667,237.92,10.472,529.89,0.2309,0.36996,0.064138,0.040832,0.058834,0.045744,3.6667,1.6399,9.5053,0,0.68451,0,1.2676,0,2.4672,3.2345,0.57446,1.8264,0.17943,0.026347,0.38087,0.31414,3.0825,1.9563,0.48617,12,0,0,1,3,0,0,0,0,26,1
1.9333,292.9,5.2214,8625.4,0.25597,0.086035,0.087212,0.051386,0.069846,0.030108,22.358,6.0016,0.24884,0.25719,0.10532,0.20956,0.13945,0.1592,11.06,3.3333,0.26458,0.2654,0,0,0,0,11.607,5.2251,1.0215,10,1,0,0.5,3,0,0,0,0,26,1
0.066667,118.58,2.2578,4145.7,0.27313,0.15662,0.037796,0.020081,0.028273,0.043933,11.837,4.7522,0.32522,0.51256,0.086328,0.060224,0.078088,0.054412,8.278,4.2127,0.3516,0.53212,0.097861,0.049966,0.088399,0.068377,13.242,5.032,0.42993,8,1,0,1,3,0,0,0,0,26,1
2.6265,131.7,1.9987,5003.1,0.19946,0.1846,0.032397,0.027053,0.036038,0.04345,11.317,5.2454,0.22987,0.27751,0.060428,0.0885,0.080323,0.060834,9.2033,3.4266,0.25961,0.54432,0.025319,0.029359,0.029307,0.016753,13.434,6.202,0.22971,11,0,0,0.5,3,0,0,0,0,26,1
0.33333,230.54,6.4932,3074.6,0.52196,1.1321,0.12087,0.39973,0.15167,0.055756,8.0936,4.4809,0.6358,0.58095,0,0,0,0,7.0773,3.2491,0.97354,0.63798,0.1312,0.036923,0.093088,0.060258,9.7899,4.0341,0.14361,13,1,0,1,3,0,0,0,0,26,1
2.0667,181.85,3.3847,2605.3,0.34573,0.24761,0.071964,0.059897,0.044031,0.11056,10.496,3.4415,0.25247,0.32423,0.066999,0.028634,0.041332,0.049009,7.1599,2.6122,0.28563,0.20533,0.065009,0.044219,0.066571,0.022958,11.179,3.2009,0.46598,14,0,0,0,3,0,0,0,0,26,1
0.46667,146.06,2.6019,3046.2,0.24248,1.3016,0.1113,0.026022,0.070461,0.050731,9.8354,5.8365,0.47961,0.47014,0.18727,0.08552,0.23999,0.41283,6.0633,3.5262,0.42382,0.53218,0.16621,0.23655,0.20549,0.18995,9.8569,3.3753,0.62211,4,0,0.5,0,3,0,0,0,0,26,1
1.4143,88.454,2.9168,1112,0.24788,0.25642,0.084088,0.12003,0.078643,0.12832,5.946,2.7204,0.29466,0.12908,0.052152,0.10805,0.074831,0.090892,8.8669,3.8081,0.23745,0.58307,0.012467,0.0090757,0.013564,0.010788,4.1887,1.9572,-0.32942,6,1,0,1,4,10,0,0,0.5,25,0
2.6,268.19,3.6967,4923.4,0.21102,0.3,0.11792,0.40035,0.1259,0.38871,19.61,8.2521,0.23879,0.24625,0,0,0,0,10.697,3.571,0.28949,0.51442,0.092412,0.20919,0.077266,0.17081,7.5178,3.4492,0.83315,7,1,1,1,4,10,0,0,0.5,25,0
0.067347,222.87,2.9912,21271,0.31886,0.81943,0.076501,0.13246,0.095537,0.10989,15.246,7.9845,0.29101,0.43815,0.054576,0.09604,0.044104,0.025057,9.1315,7.688,0.31714,0.59449,0.070065,0.042699,0.062534,0.038066,9.8881,11.47,0.66964,9,1,1,1,4,10,0,0,0.5,25,0
1.1449,105.26,2.4524,2628.3,0.30969,0.14751,0.086438,0.15385,0.12568,0.093833,12.947,4.0533,0.26711,0.40854,0.1102,0.022348,0.21043,0.44661,7.6938,2.7985,-1,0,0.49323,0,0,0,4.9488,4.042,0.68274,3,1,1,1,4,10,0,0,0.5,25,0
0.13333,142.23,3.5759,5091,0.36419,0.23116,0.15732,0,0.22695,0,3.8618,12.635,0.34943,1.904,0.064314,0.0186,0.15936,0.072794,5.6635,5.4176,0.27704,0.33728,0.073045,0.20694,0.07456,0.13223,4.8004,3.4584,-0.31811,15,1,0,1,4,10,0,0,0.5,25,0
0.066667,432.05,4.0416,20638,0.30957,0.17725,0.081852,0.10184,0.080671,0.11036,30.041,9.5837,0.28833,0.30097,0.057696,0.020893,0.10022,0.02465,17.352,6.439,0.25191,0.40776,0.048176,0.028065,0.069755,0.038189,11.461,4.4343,0.73129,2,1,0,1,4,10,0,0,0.5,25,0
2.1333,317.73,4.2869,7861.3,0.25798,0.11608,0.11895,0.13879,0.26075,0.21019,22.486,5.3164,0.26713,0.16582,0.11098,0.44497,0.14168,0.079551,18.189,5.7156,0.24578,0.35865,0.069727,0.038396,0.051348,0.032141,12.191,4.6863,0.23628,5,1,0,1,4,10,0,0,0.5,25,0
2.3333,269.39,2.8375,45141,0.23588,0.1495,0.095384,0.22357,0.083173,0.041807,24.749,10.569,0.24961,0.32197,0.11847,0.16791,0.06649,0.058841,24.978,8.7997,0.31261,0.54666,0.071891,0.050594,0.097721,0.14969,18.463,12.505,-0.009154,1,1,1,1,4,10,0,0,0.5,25,0
2.6,131.3,2.4211,1590.7,0.22876,0.18863,0.017207,0.02362,0.013771,0.066549,15.51,8.9232,0.24332,0.68596,0.041556,0.028889,0.068261,0.043434,4.5598,2.9941,0.2531,0.43633,0.14659,0.06868,0.11042,0.17765,4.4305,3.011,2.4014,12,1,0,1,4,10,0,0,0.5,25,0
1.4667,122.39,3.3427,2567.8,0.3067,0.26084,0.060326,0.043994,0.050812,0.020466,8.734,3.9635,0.28803,0.27564,0.21385,0.57547,0.83382,0.49179,8.3199,4.2497,0.22109,0,0.27633,0,0.09963,0,6.0238,3.6088,0.049784,10,1,0,1,4,10,0,0,0.5,25,0
1.8667,277.22,4.1035,9124.1,0.25711,0.063644,0.16148,0.15012,0.18284,0.20983,26.317,5.6685,0.53043,0,0.20307,0,0.11402,0,9.0728,6.5037,0.22456,0.36402,0.041498,0.022643,0.049158,0.036851,7.8769,4.2112,1.9006,8,1,1,1,4,10,0,0,0.5,25,0
1.9531,528.87,4.5266,41394,0.28593,0.52894,0.11951,0.041322,0.14791,0.034871,31.691,10.171,0.31918,0.42718,0,0,0,0,20.262,9.6755,0.24831,0.31215,0.0087927,0.014271,0.015167,0.017132,20.643,12.024,0.56404,11,0,0,1,4,10,0,0,0.5,25,0
0.13333,272.44,4.4919,15650,0.36093,0.73356,0.19682,0.19295,0.10605,0.05653,15.426,4.0279,2.6871,0,0.59716,0,0.23869,0,10.044,4.8311,0.19262,0.31502,0.013291,0.03518,0.013132,0.2342,18.853,14.444,0.53588,13,1,0,1,4,10,0,0,0.5,25,0
1.8184,127.64,2.4683,1433.8,0.21778,0.6366,0.06681,0.0070199,0.064819,0.034705,7.92,3.7797,0.2593,0.35978,0.12894,0.24488,0.13573,0.18671,4.8147,2.3655,0.27062,0.11233,0.11381,0.17092,0.097836,0.025362,11.406,3.9701,0.64495,14,1,0,1,4,10,0,0,0.5,25,0
1.5333,152.78,4.0068,1567.7,0.29663,0.21115,0.16885,0.14737,0.1317,0.17343,7.6662,3.5727,0.28486,0.26458,0.023969,0.016539,0.028065,0.042693,8.3869,3.4282,0.28067,0.29496,0.032277,0.01841,0.028981,0.074988,6.0621,3.2394,-0.085927,4,1,1,1,4,10,0,0,0.5,25,0
0.6,87.133,1.6736,568.54,0.25484,0.2469,0.025654,0.029202,0.03656,0.030888,6.207,1.8157,0.32503,0.41983,0.046216,0.076226,0.034831,0.084638,5.2696,2.5378,0.27569,0.26956,0.055128,0.060119,0.065127,0.037777,10.959,2.4143,0.17787,6,0,0,0,5,3,4,1,0.5,24,1
0.6,183.13,2.7959,15919,0.2219,0.24617,0.057818,0.024905,0.059895,0.038111,13.997,5.8909,0.26143,0.51841,0.18874,0.22361,0.11086,0.28052,14.395,4.6886,0.25251,0.49013,0.031483,0.028048,0.041209,0.10792,17.571,8.8387,-0.027692,7,1,0,1,5,3,4,1,0.5,24,1
2.4,230.22,4.3291,8637.9,0.22445,0.17835,0.085892,0.37263,0.074363,0.022223,11.906,5.2164,0.32846,0.34874,0.073117,0.077819,0.097686,0.23357,11.929,5.4592,0.25832,0.25941,0.08762,0.099562,0.0731,0.037587,9.6307,4.5177,-0.0019066,9,1,1,1,5,3,4,1,0.5,24,1
0.13333,161.87,3.5428,6139.4,0.6867,0.35536,0.081047,0.20527,0.077855,0.026374,9.9491,4.7067,0.61162,0.57457,0.11516,0.028562,0.063603,0.027734,9.5636,5.0497,0.3696,0.32325,0.047882,0.062139,0.03603,0.021858,12.366,3.6391,0.040305,3,1,1,1,5,3,4,1,0.5,24,1
0.33333,171.39,5.7743,788.04,0.45613,0,0.23375,0,0.46089,0,3.5243,2.6987,0.64498,0.49778,0.044031,0.039874,0.064804,0.046389,3.7781,2.4462,1.1648,1.5844,0.23051,0.084767,0.58667,0.26476,6.8761,3.3896,-0.067173,15,0,0,1,5,3,4,1,0.5,24,1
2.8,150.59,3.4774,4612.2,0.2039,0.30002,0.18676,1.0087,0.21642,0.571,10.625,4.4794,0.45397,0.57366,0.11532,0.23982,0.10837,0.042798,7.7943,2.8339,0.18939,0.67766,0.094589,0.19879,0.09417,0.13571,11.726,5.7411,0.36323,2,1,0,1,5,3,4,1,0.5,24,1
0.066667,181.63,6.8685,1204.2,0.31013,0.49593,0.22367,0.23627,0.13818,0.041446,6.4631,2.2404,0.21278,0.95657,0,0,0,0,5.4755,2.4344,0.24914,0.56736,0.15487,0.20277,0.076494,0.14954,5.46,2.7457,0.18037,5,0.5,0,0,5,3,4,1,0.5,24,1
1.9333,208,2.7427,12433,0.26582,0.20894,0.021904,0.016059,0.026162,0.027583,15.323,6.1154,0.30672,0.61269,0.098764,0.1999,0.10863,0.053882,14.902,5.3568,0.22688,0.25671,0.16005,0.16608,0.089664,0.11724,14.832,3.1289,0.028278,1,1,1,1,5,3,4,1,0.5,24,1
0.066667,202.52,37.363,333.13,1.6188,1.4793,0.26062,0,0.40546,0.15023,1.8052,1.1991,-1,0,0,0,0.42262,0,1.0906,1.6154,1.9897,0.39807,0.19958,0.26742,0.44608,0.22125,1.7921,1.6411,0.65532,12,0,0,0,5,3,4,1,0.5,24,1
2.1333,176.68,2.3026,9624,0.24808,0.28899,0.026807,0.019731,0.022043,0.023489,11.985,6.3783,0.24928,0.39906,0,0,0,0,10.646,4.1502,0.26454,0.28457,0,0,0,0,13.985,6.8944,0.12583,10,1,0,1,5,3,4,1,0.5,24,1
3.0667,185.9,2.375,31153,0.27169,0.28212,0.064626,0.038708,0.085515,0.078573,12.626,6.229,0.15872,2.2921,0.10334,0,0.9319,0,15.493,7.6,0.24135,0.24058,0.081908,0.04417,0.075868,0.088371,18.2,13.192,-0.18506,8,1,0,0.5,5,3,4,1,0.5,24,1
0.066667,183.34,4.7055,1147.3,0.24117,0.14801,0.073201,0.26452,0.064846,0.038935,1.834,2.9512,0.19953,0.11308,0.068188,0.026008,0.079077,0.031432,2.8778,4.7904,0.23036,0.12705,0.11515,0.13781,0.098239,0.81449,7.4376,11.473,-0.36273,11,0,0,0,5,3,4,1,0.5,24,1
0.13333,194.93,12.397,2458,0.48852,0.66046,0.080666,0.086046,0.21361,0.11652,4.0989,3.5789,0.74091,0.80405,0.10328,0.049876,0.080421,0.031329,5.8933,2.7981,1.3394,0.89254,0.70368,0.36366,0.25993,0.053978,7.2844,4.0637,-0.30449,13,0,0,0,5,3,4,1,0.5,24,1
0.13469,166.75,3.4733,3541.1,0.27074,0.19267,0.10391,0.15004,0.080576,0.033099,7.6267,3.3047,0.24248,2.2525,0.064842,0.012418,0.085255,0.029934,7.1503,3.9044,0.37813,0.40463,0.16789,0.096475,0.086617,0.050036,8.5605,5.8109,0.066633,14,0.5,0,0.5,5,3,4,1,0.5,24,1
0.13469,291.53,7.5148,4020.2,0.31715,0.33124,0.016968,0.011144,0.023199,0.013994,7.8195,1.7849,0.66115,1.1938,0.19275,0,0.12632,0.027544,7.3131,5.6219,0.2806,0.43752,0.082231,0.050571,0.084831,0.023737,9.6331,5.1775,0.069242,4,1,0,1,5,3,4,1,0.5,24,1
2.5333,152.71,4.5241,1538.7,0.2888,0.1633,0.13902,0.22417,0.14553,0.23404,9.4308,3.416,0.22224,0.11395,0.04938,0.053733,0.051637,0.09179,8.3881,2.2375,0.26228,0.38851,0.094769,0.10851,0.10746,0.039031,9.663,3.3436,0.1243,6,0,0,1,6,10,4,1,0.5,26,1
2.5333,183.86,5.2487,2591.1,0.33515,0.32742,0.059391,0.048393,0.080248,0.10885,6.8055,2.671,0.2158,0.11995,0.11668,0.11078,0.11072,0.1204,14.771,2.105,0.30671,0.22604,0.040579,0.075694,0.042018,0.042877,8.1547,2.7322,-0.53927,7,1,0,1,6,10,4,1,0.5,26,1
2.4,278.53,4.3233,8678.9,0.34427,0.48572,0.04639,0.035398,0.079004,0.046963,9.8306,6.3626,0.2332,0.22836,0.15389,0.16217,0.16578,0.35639,15.247,4.2864,0.43002,0.31018,0.013971,0.021233,0.013867,0.010602,12.492,5.0347,-0.35526,9,1,1,1,6,10,4,1,0.5,26,1
1.8,205.51,3.1144,12893,0.25162,0.37654,0.072689,0.035576,0.089382,0.063544,12.014,6.8884,0.29551,0.14752,0.11141,0.041224,0.10664,0.039687,15.963,5.1954,0.47247,0.38598,0.17749,0.10642,0.10663,0.16565,12.236,7.1347,-0.24739,3,1,1,1,6,10,4,1,0.5,26,1
0.74082,97.88,5.1564,467.7,0.45431,0.38648,0.05565,0.046131,0.11877,0.028047,4.0235,1.3307,0.21191,0.18213,0.023552,0.051897,0.023453,0.022595,4.1875,1.2749,0.64933,0.23097,0.1966,0.14287,0.17882,0.19123,6.5086,2.6995,-0.039165,15,0.5,0,0.5,6,10,4,1,0.5,26,1
1.9333,267.83,5.5331,1229.7,0.26677,0.26057,0.04781,0.030171,0.051357,0.03119,8.3665,3.7225,0.24073,0.19306,0.062416,0.086342,0.080213,0.040697,13.156,4.1313,0.27542,0.19777,0.13889,0.19832,0.068357,0.035732,6.0513,1.9358,-0.36406,2,1,0,1,6,10,4,1,0.5,26,1
0.13333,182.41,8.7376,1510.8,0.25349,0.55174,0.10756,0.17062,0.086685,0.13813,6.1435,2.4142,0.3798,0.39644,0.088285,0.052449,0.10344,0.13203,8.084,1.8964,0.89782,0.73966,0.44009,0.3884,0.48419,0.22118,7.8913,2.574,-0.24004,5,1,0,1,6,10,4,1,0.5,26,1
1.9333,228.77,4.3657,5587,0.28432,0.21793,0.079692,0.11152,0.079913,0.13684,13.835,4.3546,0.24761,0.15879,0.12976,0.050249,0.092877,0.20745,14.298,3.0853,0.32436,0.26239,0.088643,0.070041,0.053347,0.028521,13.242,5.4541,-0.032401,1,1,1,1,6,10,4,1,0.5,26,1
0.066667,198.26,39.839,256.28,0.65753,1.3269,0.19542,0.056628,0.31047,0.064192,2.9532,1.1935,0.71516,0.85942,0.58785,0,0.34899,0,2.0339,0.9598,1.9193,0,0.84147,0,2.4061,0,2.6145,1.6613,0.45203,12,0,0,1,6,10,4,1,0.5,26,1
1.9531,285,10.114,2199.9,0.26073,0.057223,0.12306,0.19263,0.11712,0.040722,12.118,2.3761,0.26656,0.14832,0.066249,0.069638,0.081326,0.028911,9.4894,2.5009,0.26352,0.49854,0.064548,0.054018,0.079549,0.11784,10.744,4.2272,0.27703,10,1,1,1,6,10,4,1,0.5,26,1
1.8,334.76,7.5734,5577.2,0.3802,0.55372,0.17032,0.053755,0.12464,0.11471,8.6945,3.6251,0.25923,0.10307,0.083362,0.04337,0.080693,0.036209,16.568,4.7074,0.26738,0.24981,0.051992,0.032953,0.064972,0.027134,10.268,2.9272,-0.47522,8,1,0,1,6,10,4,1,0.5,26,1
